,exch.binance.flow.in.ntv,exch.binance.flow.out.ntv,exch.bitfinex.flow.in.ntv,exch.bitfinex.flow.out.ntv,exch.bitmex.flow.in.ntv,exch.bitmex.flow.out.ntv,exch.bitstamp.flow.in.ntv,exch.bitstamp.flow.out.ntv,exch.bittrex.flow.in.ntv,exch.bittrex.flow.out.ntv,exch.gemini.flow.in.ntv,exch.gemini.flow.out.ntv,exch.huobi.flow.in.ntv,exch.huobi.flow.out.ntv,exch.kraken.flow.in.ntv,exch.kraken.flow.out.ntv,exch.poloniex.flow.in.ntv,exch.poloniex.flow.out.ntv,close,high,low,high-low,volume
826,0.03404440338504985,0.035009960338456575,0.021230151594029537,0.03600634266182486,0.012476214319012207,0.0121267403647577,0.018038161514458383,0.02395342281169879,0.0070193901018222645,0.008081401275210932,0.049855827429312355,0.013896133018347539,0.02215707671033624,0.019299534133015942,0.019793848329255525,0.013914656660022541,0.019428448905757106,0.014354450181541339,6579.79,6622.32,6486.86,135.46000000000004,994040.0
827,0.030066883874219266,0.027300444185802256,0.016453591307715842,0.014770789983844028,0.00894952515200088,0.004483918502747924,0.01663867116319185,0.018411494164535205,0.006077558179600996,0.007912320901087072,0.011324638772964366,0.016180402537485872,0.023032058289927864,0.022373586860446826,0.01242777458565515,0.01444175813396136,0.0077606108851455005,0.016044592187435744,6632.87,6683.55,6546.98,136.57000000000062,900000.0
828,0.02108411368727527,0.020825095485741983,0.010915484605471548,0.023005327907241,0.0032449849291277272,0.0035271281207484646,0.021455569052306212,0.01038665825859999,0.004712629688022751,0.006121288525455122,0.004013484790698953,0.001531234196125374,0.017534603701750775,0.01842196273282312,0.006867738791518359,0.006459510120095156,0.005733716434914715,0.005940061349389432,6589.94,6637.08,6563.25,73.82999999999993,920770.0
829,0.015858526786526148,0.017937798708302508,0.009983947096745282,0.01717275195030828,0.003725846861004728,0.004174910382206744,0.01959973573566027,0.021312729598439707,0.004099829913050306,0.005418477850174721,0.0012403849818816925,0.0014553123646199172,0.017683190430513137,0.015521081162414256,0.005300359566683043,0.005454278160604974,0.005645977416388936,0.006221585701029791,6601.15,6622.49,6535.02,87.46999999999935,811410.0
830,0.03773465104189181,0.03244261462845516,0.017391639694835207,0.01877661587028966,0.008802453461737154,0.005260118117671668,0.023507269110734703,0.018195488948545238,0.0070143965858297875,0.010055677913982179,0.022103888292683435,0.007394425261928386,0.03184237883952966,0.03700064022961874,0.01078065106918007,0.016605756515497526,0.010123533932506031,0.022423136082564916,6650.07,6698.31,6565.01,133.30000000000018,782320.0
831,0.0339502265434592,0.02971174192898451,0.01136183226195283,0.015878050082519402,0.008861940685190492,0.0052785463313813775,0.02244182772065311,0.022372491962461574,0.009313659615179435,0.009617203219871771,0.028416870105772988,0.020612179814885404,0.029892542016944974,0.0291721996623329,0.02073062239828115,0.013715699805899997,0.017353506988816537,0.0158549202371343,6631.79,6657.0,6589.39,67.60999999999967,787090.0
832,0.06328840784750835,0.03375747794969909,0.02050912279994037,0.02729603816913019,0.012479350996695228,0.00642587272428157,0.025203186431592355,0.02764951799948079,0.012933848402721479,0.009801260726645403,0.019896111123846958,0.040139860534048784,0.030982780834709376,0.029033136569191122,0.02502231615207167,0.01912926374143124,0.01515240047769371,0.021898568961476086,6581.07,6633.22,6487.86,145.36000000000058,727970.0
833,0.06683900426428208,0.05928611200421725,0.07191872909502223,0.05837474107181052,0.02361617877900309,0.022461223727829386,0.058163197240809004,0.06199374263271306,0.022287646800003866,0.027431713119899708,0.027374761481606984,0.03747717350383987,0.03481708645341909,0.04752767528271847,0.03635232372473699,0.038786062004020315,0.027997662383051573,0.039431481272428494,6209.47,6581.59,6171.95,409.6400000000003,806520.0
834,0.03350456435705416,0.037572909372244875,0.07441206518634737,0.04730025491533017,0.01050496765802166,0.01649863997048447,0.027492254045614853,0.028322607410705174,0.01474302139729128,0.015499832060294502,0.018606705823610764,0.04178865790041337,0.032728277943919026,0.033657962683640456,0.018134505576047205,0.02078067158509189,0.024701668143084828,0.02296594826504287,6250.85,6296.56,6173.86,122.70000000000073,631050.0
835,0.026587328092688708,0.02779875540120913,0.01143615744090001,0.019347215528594055,0.004531550095171435,0.008846734278121157,0.025191502665660767,0.017239464148511782,0.009866656025588123,0.006687188282197457,0.01321670175777639,0.006539113494904993,0.020215897651494813,0.02227497259763299,0.012159550106568573,0.011234801674960215,0.007848457122954492,0.013088562219753103,6267.27,6280.73,6238.92,41.80999999999949,688200.0
836,0.03290458172356726,0.023671257325356083,0.009690323780010555,0.027936184742030173,0.008394253286456741,0.003173187000978554,0.01669166970288236,0.00507578236635257,0.009872936183738926,0.008352616267157296,0.005701617412158736,0.00845517687844792,0.01827326286238847,0.015116289363175713,0.009703920107350201,0.007672161459777273,0.010773192211792485,0.014834485421210825,6277.73,6346.56,6247.17,99.39000000000033,566380.0
837,0.09688645100318338,0.08322595945262365,0.0838694020431623,0.11687574934954222,0.03359484358753608,0.015639791796256984,0.0727944181498856,0.07764215791778192,0.025720368260209323,0.03151793738778108,0.059774021206134044,0.058987130341062906,0.09671036287656487,0.059539551720698025,0.04146696706723935,0.03668932493342315,0.052552826955087624,0.03272199289836629,6612.36,7234.83,6244.77,990.0599999999995,577160.0
838,0.04046123230742064,0.03787561340647089,0.02909416027249977,0.04146395320778715,0.015054736245315562,0.010951894348820034,0.03728083349058549,0.05512289221457117,0.011184301141622114,0.010731491509785319,0.03158697658064466,0.02933615746430203,0.03925786714141669,0.03479011525285496,0.022008438904024718,0.02611259679449005,0.006902576833789704,3.1994461624474233e-06,6583.05,6724.91,6545.54,179.3699999999999,779140.0
839,0.043294042109692524,0.03532078217858471,0.030841998645177254,0.03896263619659351,0.006952132997237083,0.010370189047517376,0.031340285793165,0.02293564204621125,0.013229692673068607,0.010342779304838241,0.026652263773412038,0.0391405033292173,0.030359834414902268,0.03326080433619077,0.018133847827484877,0.026952500936259182,0.011123687752229203,0.02145062781653409,6574.52,6589.2,6511.6,77.59999999999945,943490.0
840,0.03916182534444821,0.04108477328591756,0.05418342853870857,0.03455889166835659,0.00726930355636227,0.009205908256632934,0.03101050490151349,0.04442838624719753,0.009874040820871784,0.010552954134968769,0.04538773388217024,0.04016392083680451,0.03617939208677029,0.0450753013184297,0.011992680428837109,0.018115779534087755,0.02632629232328889,0.027130896965363527,6488.72,6616.27,6445.05,171.22000000000025,837510.0
841,0.029910834569008414,0.02645887140164922,0.032878281270109264,0.03309649641118131,0.007789129851131711,0.0038807137235748086,0.02160379526639478,0.02423626628316658,0.01454664811969238,0.01297974710741478,0.044718514767444,0.027962721893610938,0.030467360232714936,0.045359469676538276,0.013210143128498286,0.0165232091603456,0.02004348907357948,0.02205423037257282,6469.28,6503.09,6449.36,53.73000000000047,784620.0
842,0.023216602677401377,0.017746113145327484,0.04026654230066328,0.02714314583803593,0.0025408179068071835,0.005363186477939631,0.01938082111708617,0.013367775319245219,0.006114208922438681,0.004448891995446589,0.007566739126923124,0.011185422574380424,0.01581397379748655,0.036872417486760775,0.004087094505053329,0.005070796446290447,0.005875820549449562,0.007705218264915649,6490.56,6645.2,6395.45,249.75,928230.0
843,0.016788877212032417,0.01744121714781154,0.014526721236879005,0.014996978847379681,0.0020755097831185467,0.0029508027938533843,0.014836530066716994,0.006907388218903317,0.010190445195820519,0.00987391991910732,0.0035146593385877666,0.004412542876637423,0.012528338729281037,0.020573653698986134,0.005348505564355209,0.0046945454367324346,0.015309012637243057,0.006384636920210999,6509.87,6557.39,6474.47,82.92000000000007,841270.0
844,0.03329500159797346,0.03110709132807504,0.028406375567798438,0.030969719139183054,0.005836710973261835,0.0036088535989122167,0.027218241565414015,0.040972428390078364,0.010303706193800902,0.010183498879003963,0.03150832012307412,0.03040206933956211,0.03218777217587377,0.03528997132201278,0.016795370644321714,0.019605254381775402,0.009851445625109928,0.024381693660675045,6483.23,6531.23,6460.38,70.84999999999945,952180.0
845,0.03299552271514395,0.032815842686480884,0.04477943668128799,0.030789981237762058,0.005466007623971037,0.005275872998168555,0.03182813212314221,0.02901352771268268,0.01198660706098361,0.011704868937371693,0.03615148360379219,0.03558026618504881,0.03019294574067608,0.034850411644489605,0.029613574980645346,0.0243736339048598,0.027433402139499602,0.03236732817866413,6470.22,6496.2,6438.99,57.210000000000036,851720.0
846,0.03316278637848519,0.03706978863508818,0.029622114199070963,0.02004829067180881,0.005901316794206204,0.009014422282492463,0.03125185074461637,0.021731944722196483,0.012480855965136286,0.01432292630860898,0.03597825481443408,0.03963373181093232,0.027401385053936193,0.030891363121353693,0.02151032803265138,0.017951675331354656,0.0235141375046638,0.026335251633102345,6476.25,6538.35,6465.73,72.6200000000008,1050000.0
