,date,binance.NET,bitfinex.NET,bitstamp.NET,bittrex.NET,gemini.NET,huobi.NET,kraken.NET,poloniex.NET,close,high,low,high-low,volume,weekly_vol
55,2016-08-24,0.0,-0.029216846543784394,0.0,0.00040960333255527816,0.0001980710413370827,0.0,0.0001345643216937439,-0.0010457152359517937,11.01,11.19,10.94,0.25,1090000.0,0.06933611684427152
56,2016-08-25,0.0,0.01614305079223776,0.0,-0.017815743932553675,-8.839115977115686e-05,0.0,-0.001676753128131705,0.0036085793888937026,11.37,11.41,10.98,0.4299999999999997,2600000.0,0.06799988672649217
57,2016-08-26,0.0,-0.006044436139641063,0.0,-0.0008195357562301754,-0.00024442218226209165,0.0,-0.0011287615302932028,-0.004471536704770412,11.3,11.52,11.19,0.33000000000000007,2450000.0,0.06318437836125201
58,2016-08-27,0.0,0.1466888535506488,0.0,-0.002907622139746686,-0.0005344088891256313,0.0,-0.00035565328744515345,-0.0030953755502903233,11.17,11.27,11.05,0.21999999999999886,2830000.0,0.05294044314114105
59,2016-08-28,0.0,-0.019939881281219488,0.0,0.0005813591272594096,0.0074119934845347695,0.0,-4.380566254052337e-05,-0.0013414574357281071,10.99,11.21,10.98,0.23000000000000043,2800000.0,0.061974999392466555
60,2016-08-29,0.0,0.0764692109929842,0.0,-0.0023442380979413376,0.002080302997230063,0.0,-0.0010464831933187082,-0.00847595881733448,10.93,11.15,10.69,0.46000000000000085,2940000.0,0.06426642712384291
61,2016-08-30,0.0,-0.014764516700332669,0.0,-0.006259016460053384,-0.0008628104364383207,0.0,-0.0014317929958488568,-0.007035217962381218,11.26,11.36,10.94,0.41999999999999993,3260000.0,0.08028774975630111
62,2016-08-31,0.0,-0.03751317821098531,0.0,-0.0049202862426085976,0.005474327772396775,0.0,-0.005186674811449285,0.0029233123555447854,11.59,11.63,11.09,0.5400000000000009,2390000.0,0.11615516317301393
63,2016-09-01,0.0,0.08029344983031608,0.0,-0.030099579707143474,0.0004895779684618343,0.0,-0.005638454154550644,0.0047012845979095205,12.21,12.6,11.55,1.049999999999999,2660000.0,0.11984922978165499
64,2016-09-02,0.0,0.005974869445316425,0.0,-0.010945369729346033,-0.0032897251928557456,0.0,-0.0018321648103226855,0.0035358908436495286,12.08,12.37,11.92,0.4499999999999993,3280000.0,0.1548187175388824
65,2016-09-03,0.0,0.013896445179450415,0.0,0.01105408327030502,-0.0004386009378727393,0.0,-0.001038331269803708,-0.005528385873307534,11.77,12.9,11.42,1.4800000000000004,3240000.0,0.15215723442534895
66,2016-09-04,0.0,-0.5310302267956867,0.0,0.0021659394524993266,-0.00010929923432941424,0.0,-0.0034230752990521696,0.011084192836752564,11.69,12.06,11.52,0.5400000000000009,3520000.0,0.1367140718174036
67,2016-09-05,0.0,-0.07821388435238114,0.0,0.002206129471822752,0.0001911373690188635,0.0,-0.00023274640451046488,0.000799713214718981,11.74,11.89,11.54,0.3500000000000014,2820000.0,0.10966442323225123
68,2016-09-06,0.0,-0.0130593399562257,0.0,0.011974849057498358,-6.755046990370223e-05,0.0,-0.001604847353400514,-0.005842050394937888,11.66,11.84,11.44,0.40000000000000036,4230000.0,0.107609944666245
69,2016-09-07,0.0,-0.05556795253003248,0.0,0.007027588513340991,-0.00031231199162234827,0.0,0.00304002213369396,-0.005866800330001686,11.53,11.82,11.45,0.370000000000001,4330000.0,0.0773329815665887
70,2016-09-08,0.0,-0.043470466710965425,0.0,0.008489534522371087,-0.0009457783324174214,0.0,0.00358166256913701,-0.013609234168105538,11.35,11.89,11.15,0.7400000000000002,6420000.0,0.098753378358271
71,2016-09-09,0.0,0.04536341375843288,0.0,-0.0027113041218512204,0.0012135380957549514,0.0,-0.004119608665430596,-0.0005878995537593173,11.64,11.75,11.22,0.5299999999999994,2300000.0,0.11275758406436183
72,2016-09-10,0.0,0.04895073485540408,0.0,-0.0054047223536366614,-0.0011304788282849086,0.0,-0.003665243392533345,-0.004696043826166093,12.1,12.11,11.52,0.5899999999999999,2850000.0,0.12304328713150534
73,2016-09-11,0.0,0.09674346785270511,0.0,0.0012004780144721748,-0.00011954845016885578,0.0,-0.00027157140725277184,-0.010377375364893762,11.63,11.9,11.26,0.6400000000000006,2280000.0,0.1297226732573176
74,2016-09-12,0.0,-0.005963841358643636,0.0,-0.004700611214715474,-0.0008255430997197648,0.0,-0.005056506447432125,-0.02809505149871938,11.92,11.98,11.55,0.4299999999999997,1940000.0,0.12078512411192159
75,2016-09-13,0.0,0.0212539564294473,0.0,-0.011891057042204167,0.00024223158722691052,0.0,-0.0035167082923105468,0.004197864286852206,11.92,12.14,11.82,0.3200000000000003,2060000.0,0.09254827663917772
76,2016-09-14,0.0,0.06573580034123189,0.0,-0.0028192642434911913,-0.00011600591979055207,0.0,0.004787467970617867,-0.007797163716779347,11.92,11.98,11.69,0.2900000000000009,3210000.0,0.08186668709297222
77,2016-09-15,0.0,0.07981411380610286,0.0,-0.003868704132368367,-0.0010285313452833055,0.0,-0.00020253656397080095,-0.0005856149304538077,11.96,12.14,11.89,0.25,2780000.0,0.11781919068353097
78,2016-09-16,0.0,0.12312317625609187,0.0,-0.01529570004137497,0.0011624136151442918,0.0,-0.005866787155179145,0.11355479488920464,12.61,12.81,11.89,0.9199999999999999,1270000.0,0.11884851992438936
79,2016-09-17,0.0,0.004331873564074712,0.0,-0.0005164819722338846,-5.88666262625482e-05,0.0,0.0030063915131229944,0.006201625092872921,12.75,12.79,12.42,0.3699999999999992,2700000.0,0.14026300207094655
80,2016-09-18,0.0,0.011372366915998392,0.0,-0.003312969788532032,-0.0015917348627538332,0.0,-0.0019565338314421346,-0.007404431275309985,12.39,13.0,12.21,0.7899999999999991,1940000.0,0.1505841035549071
81,2016-09-19,0.0,-0.030657048223996765,0.0,-0.015250755165530209,-0.002197940281979907,0.0,-0.0006270536782112435,0.004298540164969843,12.93,13.06,12.09,0.9700000000000006,1340000.0,0.20517874135562594
82,2016-09-20,0.0,-0.025637649783060545,0.0,-0.009951880017587303,0.0014298868945172268,0.0,-0.0025614479801926897,-0.0013010282357760784,14.72,14.75,12.92,1.83,1350000.0,0.22062323647192827
83,2016-09-21,0.0,0.10097398060733326,0.0,0.037095980700869634,-0.006637323016898015,0.0,-0.0030352900198544687,-0.012548084829632117,13.72,14.84,13.18,1.6600000000000001,1510000.0,0.24591738833621357
84,2016-09-22,0.0,0.08146452823956012,0.0,-0.011682404575630365,0.009596441167933414,0.0,-0.004980048456866596,-0.012188786798431234,13.11,13.84,12.37,1.4700000000000006,1870000.0,0.2291659733410359
85,2016-09-23,0.0,0.003162314888235391,0.0,0.0052335004834708106,-0.0005027754390672533,0.0,-0.004782852674543471,-0.005629765281789753,13.31,13.57,13.18,0.39000000000000057,2740000.0,0.24739926467986423
86,2016-09-24,0.0,0.00604701341398382,0.0,-0.003763115120953023,0.0003040415982033462,0.0,0.0012397008350314678,0.0016772843472550349,12.91,13.4,12.63,0.7699999999999996,2320000.0,0.18953527160405828
87,2016-09-25,0.0,-0.0033518276511865235,0.0,0.0017835507603311904,7.02012710219167e-05,0.0,0.0034067111362901144,-0.011804003871653418,13.04,13.12,12.75,0.3699999999999992,1300000.0,0.12721299500220606
88,2016-09-26,0.0,0.020882818955305183,0.0,0.006749038317607821,0.00048290875924940986,0.0,-0.0007414559852941087,-0.0015527912851606741,12.8,13.37,12.76,0.6099999999999994,1510000.0,0.1021267110677202
89,2016-09-27,0.0,0.0335543598449659,0.0,0.0005444887175396476,-7.14439239811452e-05,0.0,0.0002751423488144317,-0.004938674443023411,13.09,13.25,12.73,0.5199999999999996,1520000.0,0.10387339151759553
90,2016-09-28,0.0,0.022851202979854903,0.0,-0.003756752163445084,0.0019795541629835174,0.0,-0.004640469014261054,0.009741257764529884,13.25,13.54,13.02,0.5199999999999996,1650000.0,0.0836860685157795
91,2016-09-29,0.0,-0.0042407592730123855,0.0,-0.004277531742234086,-0.00023039538894848864,0.0,-0.0029187363567367173,-0.011542951336930708,13.09,13.38,12.98,0.40000000000000036,1740000.0,0.09414574250493746
92,2016-09-30,0.0,0.025347520290083643,0.0,-0.00411305302135946,0.002195408668132659,0.0,0.0008740843766248075,-0.007927895887592844,13.22,13.43,13.04,0.39000000000000057,1450000.0,0.08966289036098449
93,2016-10-01,0.0,-0.015609129240265408,0.0,-0.000323547199245584,0.0003265660798677636,0.0,-0.00555097840993172,-0.003489715734326767,13.15,13.41,12.95,0.46000000000000085,1790000.0,0.0765461433998621
94,2016-10-02,0.0,0.09596043614573409,0.0,-0.007295278633641522,-0.0013330532267875777,0.0,4.5198002480139124e-05,-0.002737174010808973,13.19,13.36,13.03,0.33000000000000007,1020000.0,0.08017373503674
95,2016-10-03,0.0,-0.0015576668091795234,0.0,0.008642470013530974,0.0015582637940965076,0.0,-0.004241291107227302,0.0042337437233774386,13.46,13.53,13.13,0.3999999999999986,1610000.0,0.07908457025158852
96,2016-10-04,0.0,-0.002304161673513047,0.0,-0.0030823773533438874,0.0011268556142064847,0.0,-0.0008784578708909982,-0.00019964631373955988,13.28,13.51,13.15,0.35999999999999943,3460000.0,0.0720154371319355
97,2016-10-05,0.0,0.011434689917692328,0.0,-0.0030823773533438874,4.872473948410285e-05,0.0,-0.0018802031109907543,0.0023716307383688587,13.01,13.4,13.0,0.40000000000000036,3170000.0,0.0905733013613627
98,2016-10-06,0.0,0.0008564383965204078,0.0,-0.0029963925997186494,0.011363314161750014,0.0,-0.002132303414381953,-0.00654095512723577,12.82,13.14,12.6,0.5400000000000009,2100000.0,0.11587231414941113
99,2016-10-07,0.0,0.0014151093591863659,0.0,0.015481369180591613,0.0012187740434800864,0.0,0.0011431546221494938,-0.00427613724074662,12.62,13.1,12.46,0.6399999999999988,1860000.0,0.132335473669775
100,2016-10-08,0.0,0.015162457844666417,0.0,-0.005152275874278566,0.0003781624160038898,0.0,0.004542357454437401,0.007420160162187467,12.24,12.76,12.04,0.7200000000000006,1900000.0,0.13966448113539093
101,2016-10-09,0.0,0.06705589325533111,0.0,0.0028639825931893264,-0.0022423264562094806,0.0,-0.0010359980911345797,0.006007774383594068,12.06,12.41,11.97,0.4399999999999995,2760000.0,0.14768127526537908
102,2016-10-10,0.0,0.05527067673186009,0.0,0.009370872230984387,0.0016574471453460818,0.0,0.0011421648040483125,-0.001459683129924427,11.74,12.15,11.6,0.5500000000000007,1730000.0,0.14105421613354774
103,2016-10-11,0.0,0.040609024072405686,0.0,0.005381405286784505,-8.721845739842623e-05,0.0,0.00273569246617274,0.0024357153063024137,11.7,12.63,11.6,1.0300000000000011,2080000.0,0.1255269907403076
104,2016-10-12,0.0,0.008594412429108267,0.0,0.0003388180872211997,-0.0005013422528171302,0.0,0.002103997029710849,0.006407615759642052,11.72,12.09,11.56,0.5299999999999994,1910000.0,0.10524382482018305
105,2016-10-13,0.0,0.014227907899681962,0.0,-1.7065792014489089e-09,-0.0005013422528171302,0.0,0.0001432379877058694,0.019075449689520296,12.1,12.22,11.65,0.5700000000000003,2110000.0,0.09313929004745111
106,2016-10-14,0.0,-0.007396720727644333,0.0,-1.406360155656958e-09,-0.0005013422528171302,0.0,-0.0025747705848742524,-0.0008698493964560284,11.9,12.17,11.76,0.41000000000000014,2380000.0,0.08177242026537943
107,2016-10-15,0.0,0.0019704652638787706,0.0,0.0011147202135378387,-0.0005013422528171302,0.0,-0.0013344481274002759,-0.005111614720082598,11.91,12.03,11.64,0.3899999999999988,2160000.0,0.06545651777847353
108,2016-10-16,0.0,-0.051870325109317425,0.0,0.012438909064812641,-0.0005013422528171302,0.0,0.0010656631223882381,0.0014193000722669442,11.88,12.09,11.84,0.25,1970000.0,0.06021569963904366
109,2016-10-17,0.0,0.006612894350987178,0.0,0.007641463915639354,-0.0005013422528171302,0.0,-0.0019858775940402667,-0.004315848637950605,11.96,12.03,11.73,0.29999999999999893,2089999.9999999998,0.08696748361072748
110,2016-10-18,0.0,0.026067657744475378,0.0,-0.000671472684937822,-0.0011724842135712652,0.0,-0.00401825837018396,0.001556561560788948,12.5,12.92,11.93,0.9900000000000002,2470000.0,0.12612287792961457
111,2016-10-19,0.0,0.01683930807748272,0.0,0.005890318349340276,0.0048486247140330525,0.0,-0.0008748606502584338,-0.011901816340290009,11.98,12.5,11.85,0.6500000000000004,1730000.0,0.12646283166786182
112,2016-10-20,0.0,-0.001350744430189451,0.0,0.005158510989185926,-6.912709934266646e-05,0.0,-0.0014979719419833957,0.003432935042596799,12.0,12.28,11.91,0.3699999999999992,2300000.0,0.12606520028140517
113,2016-10-21,0.0,-0.004643105196800187,0.0,0.0013852037337418004,0.00018808334138913335,0.0,0.0041290676301354015,-0.003880168684740856,12.09,12.16,11.97,0.1899999999999995,1930000.0,0.12100489183588789
114,2016-10-22,0.0,0.00878346639831066,0.0,0.00181843231243216,0.0009381165313001833,0.0,-0.00039112220227658723,0.011646875915375617,12.09,12.6,11.94,0.6600000000000001,2310000.0,0.08545852337907693
115,2016-10-23,0.0,-0.0009710550039649141,0.0,0.0011149991964046558,0.0015268405240109056,0.0,-0.0015794614588090432,-0.0009628338259900157,11.98,12.11,11.83,0.27999999999999936,1590000.0,0.04286396676048902
116,2016-10-24,0.0,0.01314286879501652,0.0,-0.00016855143601113634,-0.004496908921342735,0.0,-0.00026236781582849146,0.007736898160407713,11.85,12.02,11.85,0.16999999999999993,2009999.9999999998,0.07245232074922249
117,2016-10-25,0.0,0.004163707025596705,0.0,-0.002209422387209196,0.0004930390962916013,0.0,0.01946096933683404,-0.01239117188963757,11.34,11.91,10.93,0.9800000000000004,2470000.0,0.0760919898266525
118,2016-10-26,0.0,0.0013423644310040905,0.0,-0.017663028276103547,-0.001363768645971347,0.0,0.002224994988036355,0.009851050770253854,11.5,12.01,11.22,0.7899999999999991,2080000.0,0.08551672386112594
119,2016-10-27,0.0,0.031040483349238902,0.0,0.007837463486854079,-0.008235648209133441,0.0,-0.006041848004020339,0.010661802203306488,11.39,11.64,11.12,0.5200000000000014,2590000.0,0.10915954342090375
120,2016-10-28,0.0,0.04815351653834481,0.0,0.0010191008422046656,0.00040630204080108103,0.0,-0.008465781237324683,0.0043697855726282705,11.01,11.62,10.79,0.8300000000000001,3030000.0,0.1759261084276542
121,2016-10-29,0.0,0.0310942949569884,0.0,-0.00046443195273862536,-0.0033771000148324504,0.0,-0.0031698947519832286,0.010320061141317467,10.39,11.25,9.425,1.8249999999999993,1940000.0,0.208959666465024
122,2016-10-30,0.0,0.015373838988994892,0.0,0.00013056487876746993,-0.0002935942130960069,0.0,-0.005207686253199076,-0.08336085000175536,11.21,11.51,10.04,1.4700000000000006,1310000.0,0.2284864571449774
123,2016-10-31,0.0,0.012439748199005271,0.0,-0.0023494278941838575,0.0008281238380652196,0.0,0.0011392228453929523,-0.0007457021655336502,10.93,11.53,10.78,0.75,1400000.0,0.24847334921256792
124,2016-11-01,0.0,0.00453416917412227,0.0,-0.0010911158981742417,0.001788983420040934,0.0,0.0063343607112283104,0.005766002571831515,10.71,11.49,10.15,1.3399999999999999,1640000.0,0.23714970217677447
125,2016-11-02,0.0,0.005298447620824081,0.0,0.011007260744712321,0.00010027106222536676,0.0,-0.0009524342314769008,0.0010430488436769022,10.8,11.38,10.68,0.7000000000000011,1540000.0,0.19452110842349207
126,2016-11-03,0.0,0.014138067922756292,0.0,-0.02703205637308427,4.700969742626603e-05,0.0,-0.003922166213127512,0.008290064556229486,10.9,11.17,9.903,1.2669999999999995,1880000.0,0.13407610960103167
127,2016-11-04,0.0,0.026354508407286505,0.0,-0.005990636793423782,-0.00041708959691850046,0.0,-0.006348267197496389,-0.007521967755427777,11.11,11.23,10.78,0.45000000000000107,1460000.0,0.11775757646166259
128,2016-11-05,0.0,0.026745342457492664,0.0,-0.00658759982342569,7.574267669709144e-05,0.0,-0.0014777038798565692,-0.0021121053746321547,11.04,11.16,10.88,0.27999999999999936,1580000.0,0.09457346926195664
129,2016-11-06,0.0,0.0018713900913889516,0.0,0.0036030107590347437,1.1868666946618811e-05,0.0,-0.0007210148229572402,-2.220252091616505e-05,10.88,11.21,10.84,0.370000000000001,1430000.0,0.08359107541596901
130,2016-11-07,0.0,0.009779277276195094,0.0,0.0026640300364639286,0.0011820787465465546,0.0,-0.000594003992611873,0.002775835398762478,10.87,11.09,10.73,0.35999999999999943,27030.0,0.06438843626520499
131,2016-11-08,0.0,0.00876462177980648,0.0,0.0059175522697989666,0.003078711098313599,0.0,-0.0024332828363212828,0.0016284711457084464,10.84,11.07,10.68,0.39000000000000057,1200000.0,0.0770897909733658
132,2016-11-09,0.0,-0.00027357312094438216,0.0,-0.01216969939356609,0.0021271079503399023,0.0,-0.003357875151523332,-0.003994285166481792,10.67,11.03,9.977,1.052999999999999,1530000.0,0.07198859118044695
133,2016-11-10,0.0,-0.0024001292484620356,0.0,0.006190394436611769,8.024041202134074e-06,0.0,0.0027419993096576643,-0.0011319645467792235,10.56,10.7,10.42,0.27999999999999936,1500000.0,0.0741692152147919
